scenario,score,joint_accuracy,building_accuracy,floor_accuracy,eval_loss,model,train_regime,coordinate_mean_euclidean,coordinate_rmse,coordinate_mean_euclidean_m,coordinate_rmse_m
drop0.35_bias4_noise2,0.9144914746284485,0.9144914746284485,0.9981998205184937,0.9144914746284485,0.3613316243720634,lstm_joint,aug_train,,,,
drop0.40_bias5_noise3,0.8955895900726318,0.8955895900726318,0.9963996410369873,0.896489679813385,0.3917244854378979,lstm_joint,aug_train,,,,
drop0.15_bias6_noise0,0.9450945258140564,0.9450945258140564,0.9990999102592468,0.9450945258140564,0.25443074048155606,lstm_joint,aug_train,,,,
bias5_only,0.9540954232215881,0.9540954232215881,0.9990999102592468,0.9540954232215881,0.23443205382349683,lstm_joint,aug_train,,,,
noise3_only,0.9513951539993286,0.9513951539993286,0.9990999102592468,0.9513951539993286,0.2336173144200168,lstm_joint,aug_train,,,,
clean,0.9531953195319532,0.9531953195319532,1.0,0.953195333480835,0.16152965717359666,lstm_multitask,aug_train,,,,
dropout_0.05,0.9522952295229523,0.9522952295229523,1.0,0.9522952437400818,0.17125285994244738,lstm_multitask,aug_train,,,,
dropout_0.10,0.9387938793879388,0.9387938793879388,0.9972997307777405,0.9405940771102905,0.20233590785551459,lstm_multitask,aug_train,,,,
dropout_0.15,0.9360936093609361,0.9360936093609361,0.9972997307777405,0.9387938976287842,0.2240494038745372,lstm_multitask,aug_train,,,,
dropout_0.20,0.9306930693069307,0.9306930693069307,0.9972997307777405,0.9306930899620056,0.22862705053186547,lstm_multitask,aug_train,,,,
dropout_0.25,0.9306930693069307,0.9306930693069307,0.9963996410369873,0.9333933591842651,0.24842951924923193,lstm_multitask,aug_train,,,,
dropout_0.30,0.90999099909991,0.90999099909991,0.9963996410369873,0.9108911156654358,0.2826447939947851,lstm_multitask,aug_train,,,,
dropout_0.35,0.8757875787578758,0.8757875787578758,0.9963996410369873,0.8766877055168152,0.42554874800004794,lstm_multitask,aug_train,,,,
dropout_0.40,0.8667866786678667,0.8667866786678667,0.9927992820739746,0.8712871670722961,0.4397123686426079,lstm_multitask,aug_train,,,,
dropout_0.45,0.8586858685868587,0.8586858685868587,0.9954995512962341,0.8595860004425049,0.43878436582137825,lstm_multitask,aug_train,,,,
dropout_0.50,0.8343834383438344,0.8343834383438344,0.984698474407196,0.8406841158866882,0.5624066281168446,lstm_multitask,aug_train,,,,
dropout_0.60,0.7551755175517552,0.7551755175517552,0.9756975769996643,0.7641764283180237,0.7635605395859582,lstm_multitask,aug_train,,,,
drop0.25_bias3_noise1,0.9108910891089109,0.9108910891089109,0.9954995512962341,0.9153915643692017,0.2547405089321274,lstm_multitask,aug_train,,,,
drop0.35_bias4_noise2,0.8928892889288929,0.8928892889288929,0.9891989231109619,0.8982898592948914,0.38875533499554615,lstm_multitask,aug_train,,,,
drop0.40_bias5_noise3,0.8667866786678667,0.8667866786678667,0.9909991025924683,0.8721872568130493,0.4322420328345844,lstm_multitask,aug_train,,,,
drop0.15_bias6_noise0,0.9324932493249325,0.9324932493249325,0.9990999102592468,0.932493269443512,0.22870229832445793,lstm_multitask,aug_train,,,,
bias5_only,0.9486948694869487,0.9486948694869487,0.9981998205184937,0.9486948847770691,0.17606466304440416,lstm_multitask,aug_train,,,,
noise3_only,0.946894689468947,0.946894689468947,0.9963996410369873,0.9486948847770691,0.17716436380475195,lstm_multitask,aug_train,,,,
clean,-10.509267560772503,,,,0.016074348194147423,lstm_coordinate,aug_train,0.12043817503588797,0.1793005731151012,10.509267560772503,14.953777160324439
dropout_0.05,-10.667567141530805,,,,0.016392803817155875,lstm_coordinate,aug_train,0.12194188920130476,0.1810679604580699,10.667567141530805,15.192202518739142
dropout_0.10,-10.706287088723734,,,,0.016032277367519537,lstm_coordinate,aug_train,0.12293236265329922,0.17906578114053726,10.706287088723734,14.917440331985357
dropout_0.15,-11.109539728043687,,,,0.018629415706805985,lstm_coordinate,aug_train,0.12589598129747906,0.19302547182630675,11.109539728043687,16.672671245067164
dropout_0.20,-11.279036801957142,,,,0.017423655606410612,lstm_coordinate,aug_train,0.12919953631835482,0.18667434201253724,11.279036801957142,15.736098327720267
dropout_0.25,-11.41405132326166,,,,0.017947266097947567,lstm_coordinate,aug_train,0.13047548265625952,0.18945851829758475,11.41405132326166,16.021275541707315
dropout_0.30,-11.69256319139406,,,,0.018421885092230555,lstm_coordinate,aug_train,0.133131465152345,0.19194730933271392,11.69256319139406,16.411034264963156
dropout_0.35,-12.910252957850071,,,,0.027295664905106883,lstm_coordinate,aug_train,0.1466931493964773,0.23364787334325823,12.910252957850071,20.14397346477356
dropout_0.40,-12.919232948747423,,,,0.02312470370321849,lstm_coordinate,aug_train,0.14723957026358941,0.21505675429279772,12.919232948747423,18.49855813659529
dropout_0.45,-14.041471867192113,,,,0.027543120045955927,lstm_coordinate,aug_train,0.158142672953826,0.23470458261035634,14.041471867192113,20.5271927232779
dropout_0.50,-15.06711798237804,,,,0.03612968132476566,lstm_coordinate,aug_train,0.17034141101024203,0.2688110186044534,15.06711798237804,23.526892946410275
dropout_0.60,-16.523770337590705,,,,0.04386739888832872,lstm_coordinate,aug_train,0.18510187792802768,0.29620060401333326,16.523770337590705,26.741579594457075
drop0.25_bias3_noise1,-11.428489517992157,,,,0.01713056581700095,lstm_coordinate,aug_train,0.12875508332941177,0.1850976265209451,11.428489517992157,15.955109631905774
drop0.35_bias4_noise2,-12.771817793561214,,,,0.027115013249198346,lstm_coordinate,aug_train,0.14351409594666195,0.2328734184818842,12.771817793561214,20.566486975574644
drop0.40_bias5_noise3,-13.399100057219403,,,,0.02175720515187317,lstm_coordinate,aug_train,0.15072264997693702,0.20860107839068523,13.399100057219403,18.27739818633224
drop0.15_bias6_noise0,-11.401491614175002,,,,0.016183627237885197,lstm_coordinate,aug_train,0.1288139453851599,0.17990901962419256,11.401491614175002,15.379796946039047
bias5_only,-10.973863560902355,,,,0.01556957563390397,lstm_coordinate,aug_train,0.12461763871936067,0.1764628846158689,10.973863560902355,14.928397860207841
noise3_only,-10.807835377489235,,,,0.016979218065792327,lstm_coordinate,aug_train,0.12379930403057128,0.184278149583809,10.807835377489235,15.356980536858446
