scenario,score,joint_accuracy,building_accuracy,floor_accuracy,eval_loss,model,train_regime,coordinate_mean_euclidean,coordinate_rmse,coordinate_mean_euclidean_m,coordinate_rmse_m
clean,0.9270927309989929,0.9270927309989929,0.9972997307777405,0.9297930002212524,0.2789595535647,set_transformer_multitask,aug_train,,,,
dropout_0.05,0.9198920130729675,0.9198920130729675,0.994599461555481,0.9252925515174866,0.2851188842049598,set_transformer_multitask,aug_train,,,,
dropout_0.10,0.9108911156654358,0.9108911156654358,0.9963996410369873,0.9135913848876953,0.32429312082371337,set_transformer_multitask,aug_train,,,,
dropout_0.15,0.9072907567024231,0.9072907567024231,0.9954995512962341,0.9108911156654358,0.3405228907143501,set_transformer_multitask,aug_train,,,,
dropout_0.20,0.9135913848876953,0.9135913848876953,0.9927992820739746,0.9189919233322144,0.3516985169543971,set_transformer_multitask,aug_train,,,,
dropout_0.25,0.9054905772209167,0.9054905772209167,0.9954995512962341,0.9090909361839294,0.3476316884334403,set_transformer_multitask,aug_train,,,,
dropout_0.30,0.8928893208503723,0.8928893208503723,0.994599461555481,0.8973897695541382,0.3936227421895756,set_transformer_multitask,aug_train,,,,
dropout_0.35,0.8622862696647644,0.8622862696647644,0.9882988333702087,0.8721872568130493,0.4987685305379083,set_transformer_multitask,aug_train,,,,
dropout_0.40,0.8577858209609985,0.8577858209609985,0.9891989231109619,0.8658866286277771,0.5058230380288767,set_transformer_multitask,aug_train,,,,
dropout_0.45,0.8442844748497009,0.8442844748497009,0.9855985641479492,0.8541854619979858,0.6116962146909252,set_transformer_multitask,aug_train,,,,
dropout_0.50,0.828082799911499,0.828082799911499,0.9855985641479492,0.8397840261459351,0.6526680374660544,set_transformer_multitask,aug_train,,,,
dropout_0.60,0.7641764283180237,0.7641764283180237,0.9693969488143921,0.7821782231330872,0.9733118944399857,set_transformer_multitask,aug_train,,,,
drop0.25_bias3_noise1,0.901890218257904,0.901890218257904,0.9972997307777405,0.9045904874801636,0.34813078181041884,set_transformer_multitask,aug_train,,,,
drop0.35_bias4_noise2,0.8775877952575684,0.8775877952575684,0.9927992820739746,0.8838884234428406,0.4474946127937894,set_transformer_multitask,aug_train,,,,
drop0.40_bias5_noise3,0.8523852825164795,0.8523852825164795,0.9927992820739746,0.8559856414794922,0.5278585429238801,set_transformer_multitask,aug_train,,,,
drop0.15_bias6_noise0,0.9036903977394104,0.9036903977394104,0.994599461555481,0.9081908464431763,0.33671573483117734,set_transformer_multitask,aug_train,,,,
bias5_only,0.9234923720359802,0.9234923720359802,0.9972997307777405,0.9261926412582397,0.2859810393313692,set_transformer_multitask,aug_train,,,,
noise3_only,0.9135913848876953,0.9135913848876953,0.9972997307777405,0.9162916541099548,0.3083575640869613,set_transformer_multitask,aug_train,,,,
clean,-11.016824560183153,,,,0.015338371688052408,transformer_coordinate,aug_train,0.13145764003598867,0.1751477773083951,11.016824560183153,14.228539661861316
dropout_0.05,-11.002102180394381,,,,0.015247053789472815,transformer_coordinate,aug_train,0.13120151667249944,0.17462561958981132,11.002102180394381,14.209206835144547
dropout_0.10,-11.191436705639067,,,,0.016234728324115544,transformer_coordinate,aug_train,0.13399631599161899,0.18019283026497662,11.191436705639067,14.640067968984779
dropout_0.15,-11.397937890281824,,,,0.016778276309464882,transformer_coordinate,aug_train,0.136082916515491,0.1831844735425344,11.397937890281824,14.920327634744131
dropout_0.20,-11.71016983246488,,,,0.01827165486943228,transformer_coordinate,aug_train,0.13981196749723726,0.19116304050543298,11.71016983246488,15.49314968613271
dropout_0.25,-12.122560485120832,,,,0.018860379755362856,transformer_coordinate,aug_train,0.14347606022712675,0.19421832785702153,12.122560485120832,16.01070529880323
dropout_0.30,-12.081514020157163,,,,0.018839941930921093,transformer_coordinate,aug_train,0.1436520606900394,0.19411307568363964,12.081514020157163,16.048045253567405
dropout_0.35,-12.414668686961404,,,,0.021862875606485793,transformer_coordinate,aug_train,0.1467779713212521,0.20910703177322978,12.414668686961404,17.43745334404377
dropout_0.40,-13.109398564862142,,,,0.024541661250602007,transformer_coordinate,aug_train,0.15537340603286287,0.22154756037950327,13.109398564862142,18.246899833929746
dropout_0.45,-13.538605969172313,,,,0.025514101400019133,transformer_coordinate,aug_train,0.1597309169259419,0.22589422483060131,13.538605969172313,18.871608921979373
