scenario,score,joint_accuracy,building_accuracy,floor_accuracy,eval_loss,model,train_regime,coordinate_mean_euclidean,coordinate_rmse,coordinate_mean_euclidean_m,coordinate_rmse_m
dropout_0.05,0.932493269443512,0.932493269443512,0.994599461555481,0.932493269443512,0.32325883634878,set_transformer_multitask,clean_train,,,,
dropout_0.10,0.9243924617767334,0.9243924617767334,0.994599461555481,0.9261926412582397,0.36639506096887114,set_transformer_multitask,clean_train,,,,
dropout_0.15,0.9126912951469421,0.9126912951469421,0.9936993718147278,0.9126912951469421,0.4089475187173735,set_transformer_multitask,clean_train,,,,
dropout_0.20,0.9162916541099548,0.9162916541099548,0.9927992820739746,0.9162916541099548,0.4446462980806023,set_transformer_multitask,clean_train,,,,
dropout_0.25,0.9045904874801636,0.9045904874801636,0.9954995512962341,0.9063906669616699,0.42909332779910947,set_transformer_multitask,clean_train,,,,
dropout_0.30,0.8883888721466064,0.8883888721466064,0.9927992820739746,0.8901890516281128,0.5118972943990108,set_transformer_multitask,clean_train,,,,
dropout_0.35,0.8505851030349731,0.8505851030349731,0.9900990128517151,0.8514851927757263,0.7410898229004991,set_transformer_multitask,clean_train,,,,
dropout_0.40,0.8487849235534668,0.8487849235534668,0.9873987436294556,0.8514851927757263,0.7711924607425419,set_transformer_multitask,clean_train,,,,
dropout_0.45,0.8298830389976501,0.8298830389976501,0.9873987436294556,0.8316832184791565,0.9327323541890169,set_transformer_multitask,clean_train,,,,
dropout_0.50,0.7965796589851379,0.7965796589851379,0.9837983846664429,0.7974797487258911,1.0612075723687557,set_transformer_multitask,clean_train,,,,
dropout_0.60,0.7380738258361816,0.7380738258361816,0.9882988333702087,0.7407740950584412,1.4491170715577533,set_transformer_multitask,clean_train,,,,
drop0.25_bias3_noise1,0.9099910259246826,0.9099910259246826,0.9963996410369873,0.9099910259246826,0.4239714818425698,set_transformer_multitask,clean_train,,,,
drop0.35_bias4_noise2,0.8775877952575684,0.8775877952575684,0.9909991025924683,0.8784878849983215,0.5843287137153447,set_transformer_multitask,clean_train,,,,
drop0.40_bias5_noise3,0.8316832184791565,0.8316832184791565,0.9864986538887024,0.8334833979606628,0.9299186419839799,set_transformer_multitask,clean_train,,,,
drop0.15_bias6_noise0,0.9243924617767334,0.9243924617767334,0.994599461555481,0.9243924617767334,0.36885912572876167,set_transformer_multitask,clean_train,,,,
bias5_only,0.937893807888031,0.937893807888031,0.9954995512962341,0.937893807888031,0.28811517961383615,set_transformer_multitask,clean_train,,,,
noise3_only,0.9288929104804993,0.9288929104804993,0.9954995512962341,0.9288929104804993,0.2958067163328777,set_transformer_multitask,clean_train,,,,
clean,-9.958617652989021,,,,0.012650449444228846,transformer_coordinate,clean_train,0.11323409892277173,0.15906256430260704,9.958617652989021,13.788236668480833
dropout_0.05,-10.34752148368636,,,,0.013393335116475578,transformer_coordinate,clean_train,0.11720991016833167,0.16366633926544216,10.34752148368636,14.288581358840952
dropout_0.10,-10.577498590844732,,,,0.014427715270343287,transformer_coordinate,clean_train,0.12068454754676744,0.169868869380512,10.577498590844732,14.720770469825824
dropout_0.15,-11.074147515791472,,,,0.015258800684332741,transformer_coordinate,clean_train,0.12482008361905934,0.17469287937720498,11.074147515791472,15.460486565424736
dropout_0.20,-11.3355623218752,,,,0.016566465386632968,transformer_coordinate,clean_train,0.129299355572542,0.18202453574489494,11.3355623218752,15.552574944003782
dropout_0.25,-11.56442645378741,,,,0.01555728455326452,transformer_coordinate,clean_train,0.1313479279826528,0.17639322158971682,11.56442645378741,15.285522259888142
dropout_0.30,-11.992927684073157,,,,0.018136718482261945,transformer_coordinate,clean_train,0.1365029518677898,0.1904558683877102,11.992927684073157,16.705791363713697
dropout_0.35,-13.078333716338474,,,,0.0244563436060205,transformer_coordinate,clean_train,0.149827402735831,0.22116212600021248,13.078333716338474,19.129809416200647
dropout_0.40,-14.162821034902343,,,,0.02695767915766589,transformer_coordinate,clean_train,0.16227892244100792,0.23219680896438327,14.162821034902343,19.945272588814955
